project_id,project_name,sector,implementing_agency,state,original_cost,revised_cost,expenditure,expenditure_change_recent,physical_progress,progress_change_recent,original_duration_months,months_elapsed,current_delay_months,overdue_milestones,days_since_last_cuf_update,clearance_pending_days,active_litigation,reasons_for_delay
MOSPI_615340,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3/ 6 GW] [BIKANER COMPLEX] PART B [SPV Name POWERGRID Siwani Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,5357.0,5357.0,1921.02,108.21,37.0,3.0,23.9,22.1,4.6,0,15,0,False,
MOSPI_602535,"Ratle HE Project - 850 MW, Ratle Hydroelectric Power Corporation Limited.",Power,National Hydroelectric Power Corporation Limited [NHPC],,5282.0,5282.0,1645.11,5.28,32.0,1.0,60.0,67.1,33.6,1,15,0,False,
MOSPI_400354,DIPKA EXPANSION OCP [40 MTY],Coal,SECL - CIL,,5241.0,5241.0,2941.23,1.9,39.0,0.0,99.2,68.7,0.0,0,15,0,False,
MOSPI_400166,SIARMAL OCP,Coal,Mahanadi Coalfields Limited [MCL],,5195.0,5195.0,3543.45,52.24,61.0,1.0,97.9,67.4,0.0,0,15,0,False,
MOSPI_400429,Exhibition cum Convention Centre Dwarka [Phase I],"Tourism, Hospitality & Wellness",India International Convention & Expo Centre,,5178.0,5401.0,4470.0,0.0,97.0,0.0,22.6,105.5,63.4,1,15,0,False,
MOSPI_705493,Hubli-Ankola 167 km,Railways,CAOC/SWR SWR mor,,5174.0,533.32,186.31,5.83,10.0,5.0,74.9,332.4,300.0,1,15,0,False,
MOSPI_607709,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT [NERPSIP],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,5111.0,6700.0,5577.75,0.0,99.0,0.0,49.0,141.5,98.9,1,15,0,False,
MOSPI_705650,Hospet - Tinaighat - Vasco Rail Doubling Project,Railways,RVNL - II,,5060.0,5060.0,5511.03,178.51,86.0,0.0,204.0,197.5,9.0,1,15,0,False,
MOSPI_617186,Rajasthan REZ Ph-V [Part-1- 4 GW] [Sirohi/Nagaur] Complex [Rajasthan V Power Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,5028.0,5028.0,1508.4,244.87,34.0,3.0,23.9,17.7,3.3,0,15,0,False,
MOSPI_400097,Sardar Sarovar CADWM Project,Water Resources,"Narmada and Water Resources, Water Supply and Kalpsar Dep...",,5022.0,6670.31,4957.08,0.1,90.0,0.0,33.0,113.5,75.0,1,15,0,False,
MOSPI_222253,Amended BharatNet Program - UP (East),Telecommunications,Department of Telecommunications,,5008.0,5008.0,502.0,0.0,8.0,8.0,54.5,37.4,0.0,0,15,0,False,
MOSPI_618373,"Construction of 4-Lane Bridge including approaches over River Brahmaputra between Dhubri on North Bank,Assam and Phulbari on south Bank,Meghalaya on NH-127B under JICA ODA Loan assistance Phase-III",Roads & Highways,NHIDCL,,4997.0,4997.0,3081.08,47.49,77.0,0.0,112.3,88.3,0.0,0,15,0,False,
MOSPI_400156,EPR AMRAPALI OCP,Coal,CCL - CIL,,4984.0,4984.0,1838.82,27.05,44.0,0.0,97.6,79.1,0.0,0,15,0,False,
MOSPI_705444,Gevra Road-Pendra Road New Railway Line [135 km],Railways,Indian Railway Construction International Limited [IRCON],,4970.0,7448.52,5327.55,114.83,83.0,0.0,95.8,149.3,57.0,1,15,0,False,
MOSPI_175860,"Amended BharatNet Program - MP, DD and DNH",Telecommunications,Department of Telecommunications,,4943.0,4943.0,562.13,0.0,8.0,0.0,59.5,39.4,0.0,0,15,0,False,
MOSPI_400204,"Bahraich - Khalilabad via Bhinga, Shravasti,  Balrampur, Utraula, Domriyaganj, Mehdawal, Bansi 240.26 km",Railways,CAOC/NER NER mor,,4940.0,4939.78,1671.24,388.16,15.0,7.0,144.0,94.5,0.0,0,15,0,False,
MOSPI_618599,6L of Ramanatukkara Junction to start of Valanchery bypass section of NH-66,Roads & Highways,NHAI,,4919.0,4919.46,3765.27,130.1,100.0,0.0,41.7,67.5,25.4,1,15,0,False,
MOSPI_705730,Joka-BBD Bag new metro project,Railways,RVNL - II,,4835.0,10362.0,5098.73,100.24,51.0,0.0,201.9,198.4,36.0,1,15,0,False,
MOSPI_706776,Noapara-Barasat via Bimanbandar - Construction of Metro railway [18 km],Railways,"Metro Railway, Kolkata",,4830.0,4830.0,3350.62,91.67,32.0,0.0,189.9,190.4,31.0,1,15,0,False,
MOSPI_602193,Tehri Pumped Storage Plant Project [4x250 MW],Power,THDC India Limited,,4826.0,8339.0,8213.03,23.96,99.0,0.0,191.3,242.2,45.5,1,15,0,False,
MOSPI_400253,Vizianagaram - Titlagarh 3rd line  [272 Km including By - pass line of 7.68 KM],Railways,RVNL - II,,4803.0,6669.91,6260.17,26.92,99.0,1.0,114.5,123.2,12.2,1,15,0,False,
MOSPI_705520,Vizianagaram-Sambhalpur 3rd Line Project,Railways,RVNL,,4803.0,4803.0,2979.23,0.0,0.0,0.0,105.7,123.2,0.0,0,15,0,False,
MOSPI_615345,Transmission System for Evacuation of Power from Potential Renewable Energy Zone in Khavda area of Gujarat under Phase-IV [7GW] Part B [SPV Name POWERGRID South Olpad Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4766.0,4766.0,2144.7,33.36,38.0,1.0,23.9,23.0,12.5,1,15,0,False,
MOSPI_602223,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4754.0,9129.32,8141.52,12.78,84.0,0.0,50.2,143.0,99.3,1,15,0,False,
MOSPI_613785,Redevelopment of New Delhi Railway Station and construction of associated infrastructure,Railways,Rail Land Development Authority,,4744.0,4744.0,355.8,23.72,6.0,1.0,71.2,43.7,0.0,0,15,0,False,
MOSPI_612134,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part A [Bikaner Neemrana  Transmission Ltd],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4741.0,4741.0,3887.62,0.0,78.0,-1.0,24.0,32.6,12.2,1,15,0,False,
MOSPI_617212,Doubling between Mudkhed  Medchal & Mahbubnagar  Dhone section 417.88 Km,Railways,South Central Railway [SCR] - II,,4686.0,4686.0,1938.02,126.22,2.0,0.0,67.2,36.7,0.0,0,15,0,False,
MOSPI_616933,Lube Modernization & Bottom Upgradation Project at Mumbai Refinery,Petroleum,Hindustan Petroleum Corporation Limited,,4679.0,6008.0,314.9,26.37,14.0,2.0,39.0,21.0,17.5,1,15,0,False,
MOSPI_400005,Transmission Network Expansion in Gujarat to increase its ATC from ISTS Part B,Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4546.0,4546.0,4528.07,4.58,100.0,0.0,16.9,56.0,35.6,1,15,0,False,
MOSPI_617806,Transmission System for Integration of Ananthapur 2 REZ Phase 1 for 4.5 GW. SPV Name Anantapuram 2 REZ Transmission Ltd,Transmission & Distribution,Sterlite Power,,4536.0,4536.0,1207.57,150.0,64.0,14.0,31.2,24.7,0.0,0,15,0,False,
MOSPI_605155,Kwar HE Project,Power,National Hydroelectric Power Corporation Limited [NHPC],,4526.0,4526.0,1701.47,84.6,37.0,2.0,54.0,52.2,16.7,1,15,0,False,
MOSPI_617287,KUSMUNDA OC EXPANSION PROJECT,Coal,SECL - CIL,,4517.0,4517.0,847.19,10.05,24.0,0.0,64.0,21.5,0.0,0,15,0,False,
MOSPI_619049,Khavda IVA Power Transmission Limited,Transmission & Distribution,Adani Transmission Limited,,4500.0,4500.0,2772.7,420.69,70.0,12.0,24.0,24.5,7.0,1,15,0,False,
MOSPI_709799,Setting up Polypropylene Unit at Kochi Refinery,Petroleum,Bharat Petroleum Corporation Limited [BPCL],,4460.0,4850.0,1026.0,132.14,45.0,5.0,46.4,32.9,0.0,0,15,0,False,
MOSPI_612140,Transmission Scheme for Integration of Renewable Energy Zone [Phase II] in Koppal II [Phase A&B] and gadag II[Phase A] in Karnataka [POWERGRID KOPPAL GADAG TRANSMISSION LIMITED],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4445.0,4445.0,4089.4,130.68,96.0,4.0,24.0,32.7,9.2,1,15,0,False,
MOSPI_617883,"Redevelopment of Residential colonies at Ayur Vigyan Nagar and West Ansari Nagar campuses of AIIMS, New Delhi",Healthcare,PMSSY AND Institute of NATIONAL Importance,,4441.0,4441.0,44.44,19.76,57.0,-4.0,127.2,118.7,0.0,0,15,0,False,
MOSPI_618914,"4L Elevated Corridor and at-grade improvements from Design Ch0000 to Design Ch 19870 of Danapur  Bihta Section, Design Ch0000 to Design Ch0231 connecting the existing RoB near Danapur station ,1.35 Km ramps and at-grade improvements to 4-lane section on Danapur side and Upgradation of existing Two lane carriageway to Four Lane carriageway from Design Ch19870 to Design Ch23500 of Bihta - Koilwar section",Roads & Highways,NHAI,,4433.0,2625.4,1578.15,60.86,64.0,3.0,47.1,47.3,11.7,1,15,0,False,
MOSPI_617201,Gondia-Balharshah [Chanda Fort] Doubling [240 Km],Railways,South East Central Railway,,4373.0,4373.0,1.79,0.79,2.0,1.0,71.7,17.2,0.0,0,15,0,False,
MOSPI_705608,Jhansi-Khairar-Manikpur & Khirar-Bhimsen,Railways,North Central Railway,,4330.0,4330.0,3102.72,102.63,73.0,3.0,97.0,102.5,0.0,0,15,0,False,
MOSPI_618602,6L of Thalikulam to Kodugallur section from km 369.015 to km 397.850 of NH - 66 old NH-17,Roads & Highways,NHAI,,4302.0,4302.06,3312.68,0.01,95.0,0.0,43.7,62.7,28.4,1,15,0,False,
MOSPI_602532,Kiru HE Project,Power,National Hydroelectric Power Corporation Limited [NHPC],,4288.0,5409.0,3948.67,79.95,87.0,1.0,54.0,90.3,39.8,1,15,0,False,
MOSPI_609424,"Development of Container Terminal at Tuna-Tekra, Deendayal Port on BOT Basis Under PPP Mode",Shipping,Deendayal Port Trust,,4244.0,4244.0,2737.7,256.7,60.0,0.0,52.7,46.8,6.6,1,15,0,False,
MOSPI_612139,Transmission system for Evacuation of Additional 7 GW RE power from Khavda RE park under Phase-III Part B [Vataman Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,4231.0,4231.0,3175.79,0.01,72.0,1.0,24.0,32.7,12.2,1,15,0,False,
MOSPI_618601,6L of  Kappirikkad to Thalikulam section from km 335.85 to km 369.015 of NH - 66 old NH-17,Roads & Highways,NHAI,,4226.0,4225.59,3345.3,16.19,95.0,0.0,43.6,63.2,29.1,1,15,0,False,
MOSPI_618981,810 MW Solar Power Project - Rajasthan,Power,NLC India Limited [NLCIL],,4147.0,4147.0,249.95,25.18,0.0,0.0,41.5,23.2,0.0,0,15,0,False,
MOSPI_709839,Daman Upside Development Project,Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,4144.0,6406.9,6302.5,17.69,93.0,-5.0,40.1,50.6,14.0,1,15,0,False,
MOSPI_400141,Expansion of Alumina Refinery Plant with addition of 5th Stream having capacity enhancement of 1.0 Million Tonee Per Annum,Steel,National Aluminium Company Limited [NALCO],,4103.0,5677.4,5023.49,38.42,96.0,1.0,68.3,112.8,42.0,1,15,0,False,
MOSPI_617239,Narkatiaganj-Raxaul-Sitamarhi-Darbhanga & Sitamarhi-Muzaffarpur Sections doubling 256 km Umbrella work PB57/2019-20/NR,Railways,CAO/Con/North/MHX ECR mor,,4080.0,4079.96,18.9,8.97,0.0,0.0,60.0,22.3,4.8,0,15,0,False,
MOSPI_705572,Doubling of New Bonggigaon to Kamakhya via Goalpara - 176 km,Railways,Northeast Frontier Railway [NFR],,4060.0,4961.0,3831.06,9.1,95.0,4.0,114.9,120.4,0.0,0,15,0,False,
MOSPI_618472,Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur] Amne - Bhoj,Roads & Highways,NHAI,,4052.0,4315.56,982.89,30.2,91.0,-5.0,40.2,62.7,21.0,1,15,0,False,
MOSPI_618600,6L of Valanchery bypass to Kappirikkad of NH  66 from km. 298500 to km 335850,Roads & Highways,NHAI,,4024.0,4023.94,2592.92,116.43,100.0,0.0,41.2,67.1,25.4,1,15,0,False,
MOSPI_611864,AMALAGAMATED NTST KUJAMA OCP 8.5MTY,Coal,Bharat Coking Coal Limited (BCCL),,4012.0,4012.0,414.97,0.0,31.0,0.0,86.8,44.3,0.0,0,15,0,False,
MOSPI_617405,Jamnagar Transmission Limited,Transmission & Distribution,Adani Transmission Limited,,4000.0,4000.0,698.0,145.0,24.0,5.0,24.0,23.0,11.5,1,15,0,False,
MOSPI_709793,"City Gas Distribution Projects at Gopalganj, Siwan, West Champaran, East Champaran and Deoria districts",Petroleum,Bharat Petroleum Corporation Limited [BPCL],,3919.0,3919.0,527.15,9.02,30.0,0.0,90.3,44.8,0.0,0,15,0,False,
MOSPI_602195,Vishnugad Pipalkoti Hydro Electric Project [444 MW],Power,THDC India Limited,,3860.0,6405.08,5832.69,132.58,82.0,1.0,171.8,216.8,66.5,1,15,0,False,
MOSPI_618466,Vadodara Mumbai Expressway Jujuwa - Gandeva from Km. 154.600 to Km. 190.000 Phase-I Package-VIII,Roads & Highways,NHAI,,3834.0,3820.2,197.98,0.85,5.0,0.0,31.7,38.2,8.5,1,15,0,False,
MOSPI_701376,"Subernarekha   Multipurpose Project, Jharkhand",Water Resources,Department of Water Resources-JH,,3808.0,9579.58,6040.27,40.47,70.0,0.0,105.0,185.5,75.0,1,15,0,False,
MOSPI_701668,Development of Palakkad Node under extension of CBIC to Kochi,Real Estate,National Industrial Corridor Development Corporation,,3805.0,3805.0,57.93,57.93,5.0,0.0,55.8,24.6,0.0,0,15,0,False,
MOSPI_702524,Affordable Housing Construction Project in Chhattisgarh,Real Estate,"PMAY, Ministry of Housing and Urban Affairs",,3798.0,3798.0,2694.0,0.0,0.0,0.0,36.0,12.0,0.0,0,15,0,False,
MOSPI_705358,Khurda-Bolangir New Broad Gauge Rail Link [301km],Railways,East Coast Railway [ECoR] - II,,3792.0,5089.0,5789.53,37.43,92.0,0.0,393.0,389.5,0.0,0,15,0,False,
MOSPI_108841,"Amended BharatNet Program - KTK, GOA, PY",Telecommunications,Department of Telecommunications,,3742.0,3742.0,435.31,0.0,8.0,8.0,58.4,37.4,0.0,0,15,0,False,
MOSPI_705633,Guntur-Guntakal Doubling Project,Railways,South Central Railway [SCR] - II,,3733.0,4295.0,5552.65,29.05,94.0,0.0,105.0,113.5,12.0,1,15,0,False,
MOSPI_619328,ONGC-BP Redevelopment Phase-1 Scheme of Mumbai High Field,Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,3713.0,3908.0,2304.68,747.18,56.0,3.0,16.1,9.7,0.0,0,15,0,False,
MOSPI_709796,City Gas Distribution Projects at the Nilgiris and Erode districts,Petroleum,Bharat Petroleum Corporation Limited [BPCL],,3685.0,3685.0,303.1,5.34,26.0,0.0,87.3,44.8,0.0,0,15,0,False,
MOSPI_701602,"Provision of 4G based mobile services in 7,287 uncovered villages of 44 Aspirational District across 5 states of Andhra Pradesh, Chhattisgarh, Jharkhand, Maharashtra & Odisha",Telecommunications,Department of Telecommunications [DoT],,3685.0,3685.0,1457.51,6.08,83.0,0.0,24.0,57.9,30.0,1,15,0,False,
MOSPI_615344,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2  5.5GW] [Jaisalmer/Barmer Complex] Part H1 [POWERGRID KURAWAR TRANSMISSION LIMITED],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3674.0,3674.0,1673.14,35.64,48.0,2.0,23.9,23.0,8.5,1,15,0,False,
MOSPI_709792,"City Gas Distribution Projects at Darbhanga, Madhubani, Supaul, Sitamarhi and Sheohar districts",Petroleum,Bharat Petroleum Corporation Limited [BPCL],,3638.0,3638.0,493.91,4.49,34.0,0.0,87.3,44.8,0.0,0,15,0,False,
MOSPI_619208,Kadambattukonam-Kazhakuttom,Roads & Highways,NHAI,,3636.0,3526.33,2124.13,0.04,44.0,0.0,37.4,57.3,28.4,1,15,0,False,
MOSPI_618986,Furkating-New Tinsukia[194 Km],Railways,Northeast Frontier Railway [NFR],,3634.0,3634.0,0.24,0.24,0.0,0.0,45.9,12.4,0.0,0,15,0,False,
MOSPI_400275,Tindivanam-Nagari New Line Project [184.5 km],Railways,Ministry of Railways,,3631.0,3631.0,1335.29,37.12,17.0,0.0,205.8,217.8,30.5,1,15,0,False,
MOSPI_705503,Pune - Miraj-Londa  [467 Kilometres],Railways,Central Railway [CR] - II,,3627.0,6689.0,6548.0,1299.28,84.0,-5.0,104.6,123.2,6.0,1,15,0,False,
MOSPI_618971,Pune Metro Rail Project Phase-2 Corridor 2A Vanaz to Chandani Chowk and Corridor 2B Ramwadi to Wagholi/Vitthalwadi,Urban Transport,Maharashtra Metro Rail Corporation Limited [MMRCL],,3626.0,3626.0,16.17,11.69,2.0,0.0,48.5,14.0,0.0,0,15,0,False,
MOSPI_618481,4L Bangalore-Chennai Expressway from Km. 230.000 to Km. 261.705 of Kanchepuram to Sriperumbudur Section Phase-III/Package-IV,Roads & Highways,NHAI,,3606.0,3605.73,987.38,57.09,90.0,0.0,40.4,66.6,27.7,1,15,0,False,
MOSPI_616702,Malkangiri Pandurangapuram new railway line project,Railways,Indian Railways,,3592.0,3592.0,0.0,0.0,0.0,0.0,87.2,24.9,0.0,0,15,0,False,
MOSPI_616226,INTEGRATED KULDA GARJANBAHAL O,Coal,MCL - CIL,,3564.0,3564.0,692.76,11.55,10.0,2.0,119.4,40.9,0.0,0,15,0,False,
MOSPI_900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3547.0,3547.0,3532.75,3.55,100.0,0.0,24.2,45.7,18.0,1,15,0,False,
MOSPI_705617,Rajnandgaon - Nagpur [Kalumna] Third Railway Line [228.30 km],Railways,South East Central Railway [SECR] - II,,3545.0,3545.0,3678.97,23.5,96.0,0.0,99.7,120.2,17.9,1,15,0,False,
MOSPI_618469,Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700] Shirsad - Masvan,Roads & Highways,NHAI,,3537.0,4679.54,1986.56,141.86,98.0,7.0,44.1,75.3,30.7,1,15,0,False,
MOSPI_400183,BALARAM EXPANSION OCP,Coal,Mahanadi Coalfields Limited (MCL),,3504.0,3504.0,1028.92,1.69,52.0,0.0,105.6,75.1,0.0,0,15,0,False,
MOSPI_618706,Bangalore-Nidagatta Pkg. I,Roads & Highways,NHAI,,3496.0,4087.42,4315.22,0.01,99.0,0.0,44.8,103.0,56.7,1,15,0,False,
MOSPI_618603,6L of Kodugallur to Edapppally section from km 397.750 to km 423.780 of NH - 66 old NH-17,Roads & Highways,NHAI,,3466.0,3606.2,2178.55,7.0,71.0,0.0,41.4,58.2,25.3,1,15,0,False,
MOSPI_617184,Transmission Scheme for integration of Davanagere/ Chitradurga and Bellary REZ in Karnataka  [POWERGRID Chitradurga Bellary REZ Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3453.0,3453.0,552.48,69.06,23.0,2.0,30.0,17.8,0.0,0,15,0,False,
MOSPI_705497,Wardha - Yavatmal Nanded Railway Line Project,Railways,Central Railways,,3445.0,4030.69,4053.03,9.66,47.0,0.0,226.4,222.9,0.0,0,15,0,False,
MOSPI_400271,Wardha-Nanded Via Yavatmal New BG Line,Railways,Central Railway [CR] - II,,3445.0,3445.0,3002.93,0.0,50.0,0.0,123.3,104.8,0.0,0,15,0,False,
MOSPI_618851,Pandoh bypass 221.305 to Takoli 242.000 of NH-21 in the state of Himachal Pradesh,Roads & Highways,NHAI,,3420.0,4465.94,2883.58,2.39,96.0,0.0,51.3,111.1,66.2,1,15,0,False,
MOSPI_617730,600 MW Khavda Solar Power Project,Power,NLC India Limited [NLCIL],,3336.0,3336.0,2254.57,83.41,60.0,20.0,35.0,37.5,0.0,0,15,0,False,
MOSPI_615332,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name  POWERGRID Sirohi Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3279.0,3279.0,1901.82,110.83,56.0,3.0,23.9,24.7,7.3,1,15,0,False,
MOSPI_618606,Paravoor-Kottankulangara,Roads & Highways,NHAI,,3274.0,3200.24,2858.55,0.16,71.0,0.0,38.1,56.8,25.2,1,15,0,False,
MOSPI_612133,Transmission System for Evacuation of power from Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part D [Neemrana Bareilly Transmission Ltd],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3271.0,3271.0,2731.29,0.0,73.0,0.0,24.0,32.6,12.2,1,15,0,False,
MOSPI_615334,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part E [SPV Name POWERGRID Mewar Transmission Limited],Transmission & Distribution,Power Grid Corporation of India Limited [POWERGRID],,3251.0,3251.0,2048.13,0.0,47.0,3.0,23.9,24.9,8.4,1,15,0,False,
MOSPI_705668,Kharagpur-Adityapur - 3rd line 132 km,Railways,CMD / RVNL RVNL mor,,3250.0,3450.0,3297.43,3.14,98.0,0.0,102.8,120.3,15.0,1,15,0,False,
MOSPI_618530,Six Laning of Varanasi to Aurangabad from km. 786.00 to km. 978.40 of Old NH-2,Roads & Highways,NHAI,,3242.0,3241.56,2860.22,1.96,100.0,0.0,60.9,211.1,149.7,1,15,0,False,
MOSPI_709794,"City Gas Distribution Projects at Fazilka [except area already authorized], Ganganagar and Hanumangarh districts",Petroleum,Bharat Petroleum Corporation Limited [BPCL],,3207.0,3207.0,429.3,6.31,31.0,0.0,90.3,44.8,0.0,0,15,0,False,
MOSPI_618597,6L of Azhiyur-Vengalam from km. 189.200 to km. 230.400 of NH-66,Roads & Highways,NHAI,,3206.0,3898.46,2406.73,1629.89,60.0,0.0,44.6,71.0,44.8,1,15,0,False,
MOSPI_400119,Life Extension of 48 well platforms of Mumbai High & Heera Fields,Petroleum,Oil and Natural Gas Corporation Limited [ONGC],,3191.0,3375.9,3123.2,0.0,90.0,0.0,28.3,128.8,102.0,1,15,0,False,
MOSPI_618646,4L of Pathalgaon-Kunkuri-CG/JH Border section of NH-43 from Km. 00.000 to Km.104.250,Roads & Highways,NHAI,,3147.0,3147.0,0.03,0.03,0.0,0.0,56.1,25.4,0.0,0,15,0,False,
MOSPI_400179,BHUBANESWARI EXPANSION OCP,Coal,Mahanadi Coalfields Limited (MCL),,3145.0,6321.73,1250.66,0.0,21.0,0.0,98.8,44.3,0.0,0,15,0,False,
MOSPI_619024,Mahan Transmission Limited,Transmission & Distribution,Adani Transmission Limited,,3125.0,3125.0,542.79,225.0,30.0,12.0,25.0,17.7,0.0,0,15,0,False,
MOSPI_701091,Lucknow Airport-Terminal 3- Phase 1 & Other Associated Works,Aviation,Adani Airport Holdings Limited,,3100.0,3100.0,16024.4,16024.4,100.0,0.0,94.0,99.5,0.0,0,15,0,False,
MOSPI_616842,LUNI- SAMDARI- BHILDI DOUBLING,Railways,North Western Railway [NWR],,3086.0,3086.0,962.77,126.84,36.0,0.0,41.3,30.8,0.0,0,15,0,False,
MOSPI_618250,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,Roads & Highways,MoRTH,,3064.0,3064.0,0.0,0.0,11.0,1.0,45.9,32.3,14.0,1,15,0,False,
MOSPI_701402,"Subernarekha Project, Odisha",Water Resources,"Department of Water Resources, River Development & GR",,3056.0,7023.19,8327.62,37.97,96.0,0.0,288.1,368.6,75.0,1,15,0,False,
MOSPI_400220,Kharsia-Dharamjaygarh with Spur line [East Corridor-Phase 1],Railways,Indian Railway Construction International Limited [IRCON],,3055.0,3798.06,2790.19,60.0,95.0,0.0,30.8,126.3,99.0,1,15,0,False,
MOSPI_619066,Delhi-Amritsar-Katra Expressway Phase-II Pkg-XIV from Junction with Pathankot-Gurdaspur road NH-54 near Balsua to Junction with Hiranagar Road near village Gurha Baildaran km 423500 to km 468100,Roads & Highways,NHAI,,3044.0,3707.91,1776.5,0.0,87.0,0.0,34.9,58.5,25.2,1,15,0,False,
MOSPI_619206,6L of Perole Nileshwar town to Taliparamba from Km 94.248 to Km 134.650 of NH-66,Roads & Highways,NHAI,,3042.0,3867.66,2526.45,0.04,87.0,0.0,42.7,74.9,38.6,1,15,0,False,
MOSPI_705481,Ramganj Mandi-Bhopal 262 km,Railways,CPM/Kota WCR mor,,3032.0,5074.76,4498.51,327.7,86.0,4.0,310.1,318.7,24.2,1,15,0,False,
MOSPI_705628,Bondamunda - Ranchi 158.50 km,Railways,CAO/C/SER SER mor,,3029.0,3029.04,2696.32,47.1,95.0,1.0,111.0,125.5,12.0,1,15,0,False,
MOSPI_701574,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,Shipping,Paradip Port Trust [PPT],,3005.0,3005.0,2261.12,17.0,76.0,2.0,67.3,51.8,9.5,1,15,0,False,
